# Tau0 Delta logL logPrior
8.856502526256914365e+00 1.224322449572368798e+00 1.079659429464566358e+02 -2.708050201102210508e+00
9.317820913268107574e+00 1.530307707956182428e+00 1.079660421344957655e+02 -2.708050201102210508e+00
9.798005256402410268e+00 1.335000776043921311e+00 1.079665351377187790e+02 -2.708050201102210508e+00
9.506869239128997506e+00 1.507145477971261860e+00 1.079678480499940321e+02 -2.708050201102210508e+00
9.271597176515696148e+00 1.527057567058375920e+00 1.079691500813252674e+02 -2.708050201102210508e+00
9.107213896662379682e+00 1.491925484061790375e+00 1.079704893289262202e+02 -2.708050201102210508e+00
9.643202935057463066e+00 1.453831721348425310e+00 1.079727605721471093e+02 -2.708050201102210508e+00
8.881918551382911531e+00 1.301476487025291506e+00 1.079728522772462611e+02 -2.708050201102210508e+00
9.445673964314945437e+00 1.518021211731795272e+00 1.079731880015646368e+02 -2.708050201102210508e+00
9.587045622057626559e+00 7.633111767129473479e-01 1.079751725114299319e+02 -2.708050201102210508e+00
9.871274930812051096e+00 1.087655619409856778e+00 1.079761867662361681e+02 -2.708050201102210508e+00
9.721822532679414763e+00 1.402827204835536579e+00 1.079764072962720434e+02 -2.708050201102210508e+00
9.103861913379658333e+00 8.033344786819929251e-01 1.079768284143258512e+02 -2.708050201102210508e+00
9.130024138334306372e+00 7.888234455534326450e-01 1.079779834734980994e+02 -2.708050201102210508e+00
9.575882296941411909e+00 7.594876059854562822e-01 1.079785234919239372e+02 -2.708050201102210508e+00
8.957147410406559374e+00 1.399793673704488040e+00 1.079785337589082133e+02 -2.708050201102210508e+00
8.957695008448743224e+00 9.283294770923169459e-01 1.079785555374685089e+02 -2.708050201102210508e+00
9.484028258974316117e+00 1.507831914996865752e+00 1.079806670535517128e+02 -2.708050201102210508e+00
8.922483814736354546e+00 1.361203094891614063e+00 1.079808561976435612e+02 -2.708050201102210508e+00
9.085477053614773979e+00 8.155997973704934845e-01 1.079813807804839882e+02 -2.708050201102210508e+00
9.813450636075316424e+00 1.305361234945260129e+00 1.079822583111957925e+02 -2.708050201102210508e+00
9.865015359473716217e+00 1.061733732146978193e+00 1.079827670473135157e+02 -2.708050201102210508e+00
9.834322822448124057e+00 1.269664063334872584e+00 1.079844229547565533e+02 -2.708050201102210508e+00
9.572107382154252164e+00 7.593464271552511358e-01 1.079871227684850226e+02 -2.708050201102210508e+00
9.580058584482312511e+00 1.475362840811159648e+00 1.079900158538196848e+02 -2.708050201102210508e+00
9.821282119914895858e+00 1.288336433386433777e+00 1.079901465095554158e+02 -2.708050201102210508e+00
9.669990227486696455e+00 1.431700853651432848e+00 1.079903176857939542e+02 -2.708050201102210508e+00
9.600485523456677939e+00 1.466855551399090407e+00 1.079905208117610442e+02 -2.708050201102210508e+00
9.729244485937888598e+00 1.390185179210618793e+00 1.079913026788237858e+02 -2.708050201102210508e+00
9.367292627292609808e+00 1.519906569942398367e+00 1.079914700378377290e+02 -2.708050201102210508e+00
9.339275898234907558e+00 7.283537431472570933e-01 1.079914710058340148e+02 -2.708050201102210508e+00
9.140317565707112735e+00 1.494040129026605657e+00 1.079923267306106425e+02 -2.708050201102210508e+00
9.337868457942485989e+00 1.520446086693604704e+00 1.079927541148976076e+02 -2.708050201102210508e+00
9.854232039968666257e+00 1.214611889128436983e+00 1.079935313466225892e+02 -2.708050201102210508e+00
9.865885855645752045e+00 1.084551448569009091e+00 1.079936764691464219e+02 -2.708050201102210508e+00
8.919390631596128216e+00 9.874850962161890733e-01 1.079937284670299675e+02 -2.708050201102210508e+00
9.821206890158421743e+00 9.587564917905827544e-01 1.079941138052874692e+02 -2.708050201102210508e+00
9.628567670575050030e+00 7.851054332716886908e-01 1.079949039331993532e+02 -2.708050201102210508e+00
9.155913663735184116e+00 1.497386088998663212e+00 1.079951281145452100e+02 -2.708050201102210508e+00
9.548355157549421435e+00 1.483792242957648888e+00 1.079975711420995736e+02 -2.708050201102210508e+00
8.909542429471802194e+00 1.331585646623585362e+00 1.079979751311327334e+02 -2.708050201102210508e+00
9.226596564328982453e+00 1.511059049801155130e+00 1.079980254145248324e+02 -2.708050201102210508e+00
9.850257902042919511e+00 1.023657524758353699e+00 1.079982450784948185e+02 -2.708050201102210508e+00
9.212152078633826235e+00 1.508290837981594468e+00 1.079991354563518655e+02 -2.708050201102210508e+00
9.677341710799412411e+00 8.139525626429545690e-01 1.079995413952199641e+02 -2.708050201102210508e+00
9.840306960374189060e+00 1.244886280129511302e+00 1.080001930903855367e+02 -2.708050201102210508e+00
8.883655467899592040e+00 1.278302240420843283e+00 1.080008464687970786e+02 -2.708050201102210508e+00
9.852442517533960498e+00 1.211714068005704803e+00 1.080012270248973749e+02 -2.708050201102210508e+00
9.091143672445554103e+00 1.472933396366204573e+00 1.080012365082986037e+02 -2.708050201102210508e+00
9.191638089730297168e+00 1.503420886839370807e+00 1.080015820884310500e+02 -2.708050201102210508e+00
8.866228656551895071e+00 1.200937167459450894e+00 1.080018716328802384e+02 -2.708050201102210508e+00
9.330505905880807305e+00 1.517076439480891548e+00 1.080020295776053985e+02 -2.708050201102210508e+00
9.651186739672120041e+00 1.437478875076489748e+00 1.080022437454210262e+02 -2.708050201102210508e+00
9.342846548298615161e+00 7.294966554764589217e-01 1.080024748583197010e+02 -2.708050201102210508e+00
9.397545543878884189e+00 1.513164198789711090e+00 1.080035018054484510e+02 -2.708050201102210508e+00
9.728613075064664883e+00 8.531007311578167052e-01 1.080039877615632520e+02 -2.708050201102210508e+00
8.873430701099179529e+00 1.241234054245637042e+00 1.080040108674710666e+02 -2.708050201102210508e+00
9.843060401705042040e+00 1.008405736788603013e+00 1.080041206955448700e+02 -2.708050201102210508e+00
9.485065728125702478e+00 1.498770843841447986e+00 1.080043215565530090e+02 -2.708050201102210508e+00
8.980556265668358407e+00 9.094783766496645772e-01 1.080043446352759986e+02 -2.708050201102210508e+00
8.866116728900951927e+00 1.181044980668611633e+00 1.080046698571335213e+02 -2.708050201102210508e+00
9.087993475596130466e+00 1.469410593657104025e+00 1.080064506454099558e+02 -2.708050201102210508e+00
9.082931707217564821e+00 8.220112453721886148e-01 1.080068602315007666e+02 -2.708050201102210508e+00
9.116464530248901355e+00 8.013989025068573024e-01 1.080081920701794047e+02 -2.708050201102210508e+00
9.491748617823608569e+00 7.395661373100586022e-01 1.080095250202735429e+02 -2.708050201102210508e+00
8.963170193401154506e+00 9.315552939241027453e-01 1.080107186958965428e+02 -2.708050201102210508e+00
9.683569499047363749e+00 1.414418126484286553e+00 1.080110023498033911e+02 -2.708050201102210508e+00
8.934178662543551752e+00 1.355714590576198919e+00 1.080124397816888546e+02 -2.708050201102210508e+00
9.266536968639560001e+00 7.427162796236584930e-01 1.080124947031716829e+02 -2.708050201102210508e+00
8.938938672586992595e+00 1.361021975277442397e+00 1.080130746336574106e+02 -2.708050201102210508e+00
9.039361014391589677e+00 1.442450711292278864e+00 1.080132605374774641e+02 -2.708050201102210508e+00
9.854422188167465180e+00 1.187978786919190233e+00 1.080143392188360707e+02 -2.708050201102210508e+00
8.879751526059676436e+00 1.092990033435951247e+00 1.080143410603994312e+02 -2.708050201102210508e+00
8.909977223712422401e+00 1.319895568555928822e+00 1.080146442799096747e+02 -2.708050201102210508e+00
8.981590389089713966e+00 9.112527944309382066e-01 1.080147091838942401e+02 -2.708050201102210508e+00
8.912526059582702942e+00 1.009460872241618290e+00 1.080148919509376668e+02 -2.708050201102210508e+00
9.126651689277549551e+00 1.480447838027342700e+00 1.080151326845324462e+02 -2.708050201102210508e+00
9.044059055942554437e+00 1.444105775373319966e+00 1.080154359947227505e+02 -2.708050201102210508e+00
8.980023717936321148e+00 1.399603123238582381e+00 1.080167708379243265e+02 -2.708050201102210508e+00
9.079381580196288937e+00 1.460780475588638438e+00 1.080178227169245702e+02 -2.708050201102210508e+00
9.401881742415863386e+00 7.301726832548087742e-01 1.080185923280380393e+02 -2.708050201102210508e+00
9.077661432638750583e+00 1.459491345484316138e+00 1.080189982263662074e+02 -2.708050201102210508e+00
8.871505824455161004e+00 1.151868166756140788e+00 1.080190767440449804e+02 -2.708050201102210508e+00
8.920155240243945016e+00 1.332059127138241816e+00 1.080197303892040566e+02 -2.708050201102210508e+00
9.348490207951243747e+00 1.510159855330748702e+00 1.080199355531064924e+02 -2.708050201102210508e+00
9.474958881209072814e+00 1.494917729705877552e+00 1.080205278367990047e+02 -2.708050201102210508e+00
9.115460983286011398e+00 1.473211384954345116e+00 1.080231655886548623e+02 -2.708050201102210508e+00
9.325467820264918828e+00 7.340218168485376227e-01 1.080236505986837301e+02 -2.708050201102210508e+00
9.451561894751939974e+00 7.348344754299058756e-01 1.080239004666833580e+02 -2.708050201102210508e+00
9.734553099821614097e+00 1.370057870643551556e+00 1.080244951831463425e+02 -2.708050201102210508e+00
8.888192244905669170e+00 1.263355186826807142e+00 1.080257295779244942e+02 -2.708050201102210508e+00
9.852970384772362422e+00 1.176476321092471800e+00 1.080260666214277450e+02 -2.708050201102210508e+00
9.858451074598148622e+00 1.122956815101697758e+00 1.080265972525053115e+02 -2.708050201102210508e+00
9.471837920283931567e+00 1.492935846586847193e+00 1.080275627946574275e+02 -2.708050201102210508e+00
9.278925854872984047e+00 1.505661296047752895e+00 1.080277557918424520e+02 -2.708050201102210508e+00
9.516215311029940338e+00 1.481865143758259284e+00 1.080282745035895147e+02 -2.708050201102210508e+00
9.722218286665055942e+00 1.378530596748389181e+00 1.080284382590204046e+02 -2.708050201102210508e+00
9.199175631675998943e+00 7.657408266226690685e-01 1.080300833678879400e+02 -2.708050201102210508e+00
9.599186818571890711e+00 1.450982095591214716e+00 1.080319314670365287e+02 -2.708050201102210508e+00
9.850786687755601179e+00 1.061572364816598002e+00 1.080333638818654265e+02 -2.708050201102210508e+00
9.786603220063881281e+00 9.231229629033990136e-01 1.080357270586766276e+02 -2.708050201102210508e+00
9.765661163495883201e+00 8.976512265765985710e-01 1.080361652444357219e+02 -2.708050201102210508e+00
9.405585250185170665e+00 1.500002116512454631e+00 1.080367540098410046e+02 -2.708050201102210508e+00
9.119599091228808518e+00 1.468803288535110330e+00 1.080373976442514419e+02 -2.708050201102210508e+00
9.253175469629013605e+00 7.496581513737143876e-01 1.080382242353308300e+02 -2.708050201102210508e+00
9.346576594449468089e+00 1.503306107659537760e+00 1.080384883626536379e+02 -2.708050201102210508e+00
9.659967493988247611e+00 8.105420550230032495e-01 1.080400257936895656e+02 -2.708050201102210508e+00
9.234678741288712800e+00 1.496157387978467090e+00 1.080400757582006861e+02 -2.708050201102210508e+00
9.806656269801806047e+00 1.278019192225638090e+00 1.080405763492508697e+02 -2.708050201102210508e+00
9.654367745870523265e+00 1.419415351492964383e+00 1.080410847927039981e+02 -2.708050201102210508e+00
9.713822412369623294e+00 1.378837606304466501e+00 1.080421246798366468e+02 -2.708050201102210508e+00
9.647039919205033343e+00 1.422702606314383944e+00 1.080431505840628148e+02 -2.708050201102210508e+00
8.920214073179250747e+00 1.314263370529348274e+00 1.080441872518203752e+02 -2.708050201102210508e+00
9.673598500922873100e+00 1.406294223117614539e+00 1.080444632360315893e+02 -2.708050201102210508e+00
9.501655245272615957e+00 7.469381831682424533e-01 1.080469153164033571e+02 -2.708050201102210508e+00
9.598415810527926695e+00 1.444641101859831522e+00 1.080486024859546887e+02 -2.708050201102210508e+00
8.920532219778452898e+00 1.310085285722477622e+00 1.080503275895632953e+02 -2.708050201102210508e+00
8.912979922425337875e+00 1.028502988974557386e+00 1.080509986553509805e+02 -2.708050201102210508e+00
8.935781210807975938e+00 9.852551398630859936e-01 1.080510571534917119e+02 -2.708050201102210508e+00
9.637679718851121180e+00 1.424159952938473195e+00 1.080518997654107807e+02 -2.708050201102210508e+00
8.906901163303073687e+00 1.282422353646368363e+00 1.080525077198988839e+02 -2.708050201102210508e+00
8.975450692505605232e+00 9.297913267084435551e-01 1.080526732447832927e+02 -2.708050201102210508e+00
9.823994426585223039e+00 9.948141833158561376e-01 1.080540838869382725e+02 -2.708050201102210508e+00
9.289988647244594944e+00 1.496275770381463754e+00 1.080545761366689561e+02 -2.708050201102210508e+00
9.260818406793848823e+00 7.501429071653467062e-01 1.080551323124365268e+02 -2.708050201102210508e+00
8.980152048035048296e+00 9.251851160414539255e-01 1.080560239971195529e+02 -2.708050201102210508e+00
9.023054985407213735e+00 8.803389152800220607e-01 1.080572916691317715e+02 -2.708050201102210508e+00
9.418692905693189843e+00 1.490754943377719854e+00 1.080573225823269041e+02 -2.708050201102210508e+00
9.618695469625333061e+00 7.906425565812367218e-01 1.080574284618428180e+02 -2.708050201102210508e+00
9.307905573270501165e+00 1.495841086031555855e+00 1.080579497087540233e+02 -2.708050201102210508e+00
9.021557875807893367e+00 1.410267490559208747e+00 1.080579671395074115e+02 -2.708050201102210508e+00
9.611796442324505918e+00 7.874052223348835255e-01 1.080584018756364912e+02 -2.708050201102210508e+00
9.554475392825308333e+00 1.457995136512662215e+00 1.080588476918050418e+02 -2.708050201102210508e+00
8.921506293653386876e+00 1.304604837032774078e+00 1.080594518820245042e+02 -2.708050201102210508e+00
9.688403524803696598e+00 8.338158208137952387e-01 1.080611322212691618e+02 -2.708050201102210508e+00
9.559817533860947236e+00 7.660895474518534254e-01 1.080614070015900126e+02 -2.708050201102210508e+00
9.726921317187269267e+00 1.358642047881255088e+00 1.080617219335331072e+02 -2.708050201102210508e+00
9.019221098731872388e+00 1.406446428277144278e+00 1.080624668647465398e+02 -2.708050201102210508e+00
9.117423262579279708e+00 1.457179686056493617e+00 1.080632453161602911e+02 -2.708050201102210508e+00
9.306977325949393531e+00 1.493605468476013387e+00 1.080637884281078556e+02 -2.708050201102210508e+00
9.572164535440620625e+00 7.711376025251576172e-01 1.080642882344750433e+02 -2.708050201102210508e+00
8.905055801726160070e+00 1.057472817901239814e+00 1.080644180118527373e+02 -2.708050201102210508e+00
9.748645685582713938e+00 1.336303046416388085e+00 1.080655940009651204e+02 -2.708050201102210508e+00
8.902118097965837862e+00 1.257023928344891628e+00 1.080658455989247955e+02 -2.708050201102210508e+00
9.715717336829960971e+00 1.365519698723717479e+00 1.080671290278502141e+02 -2.708050201102210508e+00
8.914666835000478073e+00 1.035022816786586697e+00 1.080673829344854937e+02 -2.708050201102210508e+00
9.374558203785033683e+00 1.490955283093625017e+00 1.080682098666527793e+02 -2.708050201102210508e+00
9.182620912576014760e+00 1.475114938457421809e+00 1.080683406025845272e+02 -2.708050201102210508e+00
9.432411681300507666e+00 1.484526886358615183e+00 1.080687941892476971e+02 -2.708050201102210508e+00
9.458588456576254799e+00 1.479711451776515529e+00 1.080697038074394243e+02 -2.708050201102210508e+00
9.795363819455539911e+00 9.503895659858311307e-01 1.080733860411320819e+02 -2.708050201102210508e+00
9.802093669491782180e+00 9.617756600463094330e-01 1.080736150788886221e+02 -2.708050201102210508e+00
9.807059648645100935e+00 1.253736278962774620e+00 1.080739014657224430e+02 -2.708050201102210508e+00
8.912112085922530014e+00 1.272801994320931440e+00 1.080747912963350501e+02 -2.708050201102210508e+00
9.624842884556807476e+00 7.971138576838481260e-01 1.080762848084780501e+02 -2.708050201102210508e+00
8.912299614432145134e+00 1.047452802525594251e+00 1.080768181779441761e+02 -2.708050201102210508e+00
8.995676973563691448e+00 9.136297006222721118e-01 1.080768566210744126e+02 -2.708050201102210508e+00
9.270321825445213548e+00 1.486082921698734793e+00 1.080773958445438439e+02 -2.708050201102210508e+00
8.930396081134759356e+00 1.007770774270567715e+00 1.080776963600111031e+02 -2.708050201102210508e+00
9.028742465673129658e+00 1.405380232372608562e+00 1.080779127340540384e+02 -2.708050201102210508e+00
9.806008217103855173e+00 1.252220071166214588e+00 1.080784997028933390e+02 -2.708050201102210508e+00
9.038408282104557045e+00 1.410717811003876276e+00 1.080799099784201474e+02 -2.708050201102210508e+00
8.891214930390940907e+00 1.162259437987579913e+00 1.080804219682565304e+02 -2.708050201102210508e+00
8.943484624858319521e+00 1.322406768428647128e+00 1.080812175342808956e+02 -2.708050201102210508e+00
9.021919047355400068e+00 1.398453305448558615e+00 1.080824020207356568e+02 -2.708050201102210508e+00
8.899498369543286103e+00 1.224509973827820231e+00 1.080835612794673608e+02 -2.708050201102210508e+00
8.893454960548723420e+00 1.135633360607302356e+00 1.080835982906249058e+02 -2.708050201102210508e+00
9.780596110259493159e+00 9.325271114197581923e-01 1.080842733171455166e+02 -2.708050201102210508e+00
9.822530663650789862e+00 1.210775187872061398e+00 1.080846393666319329e+02 -2.708050201102210508e+00
8.925276549795693626e+00 1.022865239604163978e+00 1.080859112508717885e+02 -2.708050201102210508e+00
9.143919040736680159e+00 8.000118075252465877e-01 1.080864879403308549e+02 -2.708050201102210508e+00
9.388219701132273443e+00 1.483025070200616247e+00 1.080866015052351656e+02 -2.708050201102210508e+00
9.744078106336191425e+00 8.888518556734718024e-01 1.080867227145397607e+02 -2.708050201102210508e+00
9.697671833658677798e+00 1.370060899485074479e+00 1.080877542969947172e+02 -2.708050201102210508e+00
9.797610822397583519e+00 1.259470472566073251e+00 1.080888489502377041e+02 -2.708050201102210508e+00
9.434684977611405898e+00 7.420251771172928779e-01 1.080896640473029322e+02 -2.708050201102210508e+00
9.164650421525333712e+00 1.461316479526626688e+00 1.080908489383891578e+02 -2.708050201102210508e+00
9.558483089175208391e+00 7.702483039052407943e-01 1.080909169825128089e+02 -2.708050201102210508e+00
9.283160693876407521e+00 1.481795748574011862e+00 1.080914053205117966e+02 -2.708050201102210508e+00
8.899704376645901860e+00 1.210403287027428165e+00 1.080919708575432168e+02 -2.708050201102210508e+00
9.628283728694364996e+00 1.412330048212870892e+00 1.080920720702817306e+02 -2.708050201102210508e+00
9.837572005481844073e+00 1.095283091199057202e+00 1.080925565018976329e+02 -2.708050201102210508e+00
9.836468989014470310e+00 1.134003341604022275e+00 1.080943310108030460e+02 -2.708050201102210508e+00
9.661537463512157586e+00 1.391623270550352398e+00 1.080954543231368064e+02 -2.708050201102210508e+00
9.735258316014540725e+00 1.333622118917288546e+00 1.080962761945717858e+02 -2.708050201102210508e+00
9.732139801173925520e+00 1.336532841843739661e+00 1.080964456116822561e+02 -2.708050201102210508e+00
9.326297994644317413e+00 1.481446890920404824e+00 1.080970268893487685e+02 -2.708050201102210508e+00
9.784541224148261662e+00 1.273847342538488192e+00 1.080981905792787501e+02 -2.708050201102210508e+00
9.166871387906958546e+00 1.458923004534879997e+00 1.080982489835505476e+02 -2.708050201102210508e+00
9.187353246778304339e+00 7.814796518156450489e-01 1.080990989479239630e+02 -2.708050201102210508e+00
9.035297818489476995e+00 8.797468366474878732e-01 1.081000051445495558e+02 -2.708050201102210508e+00
9.798221383064959156e+00 1.249298676152364562e+00 1.081013239578048939e+02 -2.708050201102210508e+00
9.417766934372506782e+00 1.473462601956951001e+00 1.081035341402450456e+02 -2.708050201102210508e+00
9.473290668185731178e+00 1.463660050916549382e+00 1.081039777320607556e+02 -2.708050201102210508e+00
9.772894235845381417e+00 9.292481792098220561e-01 1.081040602326681181e+02 -2.708050201102210508e+00
9.700820656779681528e+00 8.532346307190638024e-01 1.081047796932881369e+02 -2.708050201102210508e+00
9.194411672865880902e+00 1.463215568747274986e+00 1.081050055359266651e+02 -2.708050201102210508e+00
9.376724806127644030e+00 1.476831143309667915e+00 1.081053125980171785e+02 -2.708050201102210508e+00
9.439226735150297642e+00 1.469631435299215028e+00 1.081053401301160051e+02 -2.708050201102210508e+00
8.912995144990368601e+00 1.241339447767991988e+00 1.081058426579015048e+02 -2.708050201102210508e+00
9.746030019189241500e+00 8.970473618492218471e-01 1.081071592090664666e+02 -2.708050201102210508e+00
9.576384102823064737e+00 1.430430680410983646e+00 1.081071827599608355e+02 -2.708050201102210508e+00
9.519899435993970371e+00 1.450337517711263624e+00 1.081073363763541124e+02 -2.708050201102210508e+00
9.456979000506304800e+00 1.465299334858515046e+00 1.081084328541904824e+02 -2.708050201102210508e+00
9.619463733051906829e+00 1.409910153421163548e+00 1.081087749688284134e+02 -2.708050201102210508e+00
8.941448074817317959e+00 1.003845234649405338e+00 1.081101081659245295e+02 -2.708050201102210508e+00
9.558516842693904891e+00 1.436042871898387530e+00 1.081106734425272293e+02 -2.708050201102210508e+00
9.696422925435344453e+00 8.513149481070440006e-01 1.081118202490433191e+02 -2.708050201102210508e+00
8.921521149089242542e+00 1.051106959498905979e+00 1.081133411568228553e+02 -2.708050201102210508e+00
8.909525759435478420e+00 1.217929164545017207e+00 1.081136557021770273e+02 -2.708050201102210508e+00
9.704430198406605257e+00 8.584534417631695113e-01 1.081138344964697211e+02 -2.708050201102210508e+00
8.904035305727351357e+00 1.131399879225905236e+00 1.081149545055269527e+02 -2.708050201102210508e+00
9.063066956458374790e+00 1.407820793727854181e+00 1.081172971029177887e+02 -2.708050201102210508e+00
8.908676092023402049e+00 1.205740189694251452e+00 1.081181764209302258e+02 -2.708050201102210508e+00
9.139537974142756482e+00 1.441889877047250579e+00 1.081185361520748955e+02 -2.708050201102210508e+00
9.815172307591991441e+00 1.195217153896954709e+00 1.081191097587040844e+02 -2.708050201102210508e+00
8.952940300970267273e+00 9.878004522789859410e-01 1.081194953251191464e+02 -2.708050201102210508e+00
9.767820328646077854e+00 9.281770532123713169e-01 1.081197264831770894e+02 -2.708050201102210508e+00
9.827436349995357645e+00 1.139159267802741571e+00 1.081200427888170879e+02 -2.708050201102210508e+00
9.043070837496630432e+00 1.393911926079992813e+00 1.081207344935158403e+02 -2.708050201102210508e+00
8.986313963981949371e+00 9.392183344329597672e-01 1.081213094630112437e+02 -2.708050201102210508e+00
9.816384966646756638e+00 1.188283722949147636e+00 1.081218646428991264e+02 -2.708050201102210508e+00
9.299213290603471904e+00 7.520131995906086386e-01 1.081235355654200134e+02 -2.708050201102210508e+00
9.755814324993986375e+00 1.296054140770009910e+00 1.081244165886148778e+02 -2.708050201102210508e+00
8.962881711197807633e+00 1.318841008810605286e+00 1.081244601861480419e+02 -2.708050201102210508e+00
9.517056369470466848e+00 1.444454608121912731e+00 1.081245402244706497e+02 -2.708050201102210508e+00
9.009406475936438952e+00 1.366767668910174871e+00 1.081248731727259695e+02 -2.708050201102210508e+00
9.162638745730104617e+00 1.446015129170708846e+00 1.081266064918529537e+02 -2.708050201102210508e+00
9.702426997843847545e+00 1.347248329826814084e+00 1.081277174883766463e+02 -2.708050201102210508e+00
9.038595912052169723e+00 1.387250463219490859e+00 1.081281217625390809e+02 -2.708050201102210508e+00
9.809168484445073943e+00 1.009915866164227127e+00 1.081289887949920683e+02 -2.708050201102210508e+00
8.911946108230512920e+00 1.200407877954813740e+00 1.081294161552837068e+02 -2.708050201102210508e+00
9.319873171624774244e+00 1.468982069932752266e+00 1.081294350573344332e+02 -2.708050201102210508e+00
9.440103743533898140e+00 7.486464784776737380e-01 1.081314572903936551e+02 -2.708050201102210508e+00
9.311336089702152208e+00 7.513786294036448599e-01 1.081326397313975320e+02 -2.708050201102210508e+00
9.348045911239722727e+00 1.466663446114653047e+00 1.081354258607318428e+02 -2.708050201102210508e+00
9.444386503646716946e+00 1.456775425533016310e+00 1.081366889959313085e+02 -2.708050201102210508e+00
9.432350008997820723e+00 1.458750273348925486e+00 1.081366905666024252e+02 -2.708050201102210508e+00
9.089905558186579526e+00 1.413126356341207535e+00 1.081367670736761113e+02 -2.708050201102210508e+00
8.970848067300391193e+00 1.320548170614484818e+00 1.081369919756396172e+02 -2.708050201102210508e+00
8.920314415826597454e+00 1.078607409735224065e+00 1.081375515541713810e+02 -2.708050201102210508e+00
8.934829777221240832e+00 1.262526802131570758e+00 1.081377365133134560e+02 -2.708050201102210508e+00
9.102513104233967312e+00 8.349487259134285022e-01 1.081377786208941529e+02 -2.708050201102210508e+00
8.926177556481254882e+00 1.240297062116741067e+00 1.081387468116437702e+02 -2.708050201102210508e+00
9.822267675228212980e+00 1.126908677087725241e+00 1.081391529336869297e+02 -2.708050201102210508e+00
9.143797535017112565e+00 8.098361965907404647e-01 1.081394190985262043e+02 -2.708050201102210508e+00
9.377337400825457081e+00 7.469014910650265682e-01 1.081399158928385162e+02 -2.708050201102210508e+00
9.691829201426605422e+00 8.543704155378900600e-01 1.081400787960390062e+02 -2.708050201102210508e+00
8.911815309418209097e+00 1.159059654756666058e+00 1.081404729186752718e+02 -2.708050201102210508e+00
9.634752477326639308e+00 8.147775740057928706e-01 1.081406977220470509e+02 -2.708050201102210508e+00
9.370623850954384437e+00 7.478895628570556564e-01 1.081455431273087555e+02 -2.708050201102210508e+00
9.108519678964768218e+00 1.417283153098954029e+00 1.081469762661968446e+02 -2.708050201102210508e+00
9.027826517392643524e+00 1.369342821097647711e+00 1.081478440338894700e+02 -2.708050201102210508e+00
8.924663542686689155e+00 1.076234536849913770e+00 1.081496253390616999e+02 -2.708050201102210508e+00
9.252402704168572356e+00 7.668363271522902203e-01 1.081500549248708296e+02 -2.708050201102210508e+00
8.921144376771184881e+00 1.093809648657453337e+00 1.081512979330594106e+02 -2.708050201102210508e+00
8.915615381528770200e+00 1.147272626239855597e+00 1.081516508855905840e+02 -2.708050201102210508e+00
9.655058887052687666e+00 8.298521130927897227e-01 1.081518690267603944e+02 -2.708050201102210508e+00
8.965452487357421063e+00 9.822556580637820112e-01 1.081523253644949136e+02 -2.708050201102210508e+00
9.194550291455890090e+00 1.443829970016692776e+00 1.081529363601111555e+02 -2.708050201102210508e+00
8.919947298560840565e+00 1.103585374482279002e+00 1.081531157344026610e+02 -2.708050201102210508e+00
8.928032192035919579e+00 1.227881370118426574e+00 1.081532868771220137e+02 -2.708050201102210508e+00
9.563678635925525029e+00 1.416557626482405796e+00 1.081540245199399806e+02 -2.708050201102210508e+00
9.683758554395623719e+00 1.348656755077291658e+00 1.081555705364744142e+02 -2.708050201102210508e+00
9.505205710514037065e+00 1.435407377421856090e+00 1.081562643166803781e+02 -2.708050201102210508e+00
9.020298382606920740e+00 9.105076363976829512e-01 1.081562811002551996e+02 -2.708050201102210508e+00
9.808049464436574993e+00 1.170452033811803627e+00 1.081585208466655104e+02 -2.708050201102210508e+00
9.680741973650714982e+00 1.348526809384610115e+00 1.081606565317257633e+02 -2.708050201102210508e+00
9.726174854177131124e+00 1.308338812680980512e+00 1.081610967958580005e+02 -2.708050201102210508e+00
9.344283833001190587e+00 1.456657562222522184e+00 1.081616461918001733e+02 -2.708050201102210508e+00
9.587402107653378636e+00 1.403039987188151594e+00 1.081622863556813030e+02 -2.708050201102210508e+00
9.761162938345513851e+00 9.359091558362752084e-01 1.081630272151826944e+02 -2.708050201102210508e+00
9.809946095582247949e+00 1.155140691409349607e+00 1.081632006823610794e+02 -2.708050201102210508e+00
9.145866215502872265e+00 8.133110805314966996e-01 1.081634158969959429e+02 -2.708050201102210508e+00
8.939385941122587553e+00 1.043043584748036823e+00 1.081635214501500144e+02 -2.708050201102210508e+00
9.015350214242689120e+00 9.184165362159685264e-01 1.081638606468719956e+02 -2.708050201102210508e+00
8.922892526714232275e+00 1.107445387533906533e+00 1.081640189371047995e+02 -2.708050201102210508e+00
9.262855442909838644e+00 1.451075567953516554e+00 1.081653863744214590e+02 -2.708050201102210508e+00
9.250715781075118826e+00 1.449245854431451930e+00 1.081660394198336803e+02 -2.708050201102210508e+00
8.962228195372938799e+00 1.288039803648292292e+00 1.081662585910529657e+02 -2.708050201102210508e+00
9.616268765459814460e+00 8.093535082858177576e-01 1.081662607095896647e+02 -2.708050201102210508e+00
9.538263346324178826e+00 7.755633802227130946e-01 1.081663575875894736e+02 -2.708050201102210508e+00
8.942755355461436295e+00 1.036565202705219679e+00 1.081664934781963439e+02 -2.708050201102210508e+00
8.961185249207520798e+00 1.286187212791182422e+00 1.081665539596099421e+02 -2.708050201102210508e+00
9.123985133924351842e+00 8.270613683585870124e-01 1.081672772447929418e+02 -2.708050201102210508e+00
